net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,type_conn_perc,type_of_connection,annual_consume,annual_consume_lowtarif_perc,smartmeter_perc
Endinet regio Eindhoven BV,871718518003011971,Hertog Janstraat,5091BH,5091BJ,OOST WEST EN MIDDELBEERS,39.0,100,100,69,G4,1990,0,3
Endinet regio Eindhoven BV,871718518003011971,Oranjestraat,5091BK,5091BK,OOST WEST EN MIDDELBEERS,23.0,100,96,96,G4,2613,0,4
Endinet regio Eindhoven BV,871718518003011971,Oranjestraat,5091BL,5091BL,OOST WEST EN MIDDELBEERS,15.0,100,100,87,G4,1702,0,0
Endinet regio Eindhoven BV,871718518003011971,Oranjestraat,5091BM,5091BM,OOST WEST EN MIDDELBEERS,14.0,100,100,50,G4,2480,0,7
Endinet regio Eindhoven BV,871718518003011971,'t Ven,5091BN,5091BN,OOST WEST EN MIDDELBEERS,21.0,100,95,76,G4,3361,0,0
Endinet regio Eindhoven BV,871718518003011971,'t Ven,5091BP,5091BP,OOST WEST EN MIDDELBEERS,14.0,100,100,50,G6,3446,0,0
Endinet regio Eindhoven BV,871718518003011971,Schravenstraat,5091BR,5091BR,OOST WEST EN MIDDELBEERS,22.0,100,100,68,G4,1387,0,9
Endinet regio Eindhoven BV,871718518003011971,Steenfortseweg,5091BS,5091BS,OOST WEST EN MIDDELBEERS,16.0,100,100,81,G4,2943,0,6
Endinet regio Eindhoven BV,871718518003011971,Van de Sandestraat,5091BT,5091BT,OOST WEST EN MIDDELBEERS,15.0,100,100,100,G4,1819,0,13
Endinet regio Eindhoven BV,871718518003011971,Kosterstraat,5091BV,5091BW,OOST WEST EN MIDDELBEERS,19.0,100,100,68,G4,2265,0,16
Endinet regio Eindhoven BV,871718518003011971,De Venne,5091BX,5091CA,OOST WEST EN MIDDELBEERS,28.0,100,100,61,G4,2241,0,7
Endinet regio Eindhoven BV,871718518003011971,Doornboomstraat,5091CB,5091CB,OOST WEST EN MIDDELBEERS,41.0,100,95,88,G4,1965,0,7
Endinet regio Eindhoven BV,871718518003011971,Willibrordstraat,5091CC,5091CC,OOST WEST EN MIDDELBEERS,13.0,100,92,77,G4,4688,0,8
Endinet regio Eindhoven BV,871718518003011971,Willibrordstraat,5091CD,5091CD,OOST WEST EN MIDDELBEERS,16.0,100,100,69,G4,3135,0,13
Endinet regio Eindhoven BV,871718518003011971,Hoogdijk,5091CE,5091CE,OOST WEST EN MIDDELBEERS,17.0,100,100,76,G4,2079,0,0
Endinet regio Eindhoven BV,871718518003011971,Hoogdijk,5091CG,5091CG,OOST WEST EN MIDDELBEERS,18.0,100,94,89,G4,1919,0,6
Endinet regio Eindhoven BV,871718518003011971,Hoogdijk,5091CH,5091CH,OOST WEST EN MIDDELBEERS,29.0,100,100,76,G4,2869,0,0
Endinet regio Eindhoven BV,871718518003011971,Vestdijk,5091CJ,5091CJ,OOST WEST EN MIDDELBEERS,17.0,100,100,71,G4,2177,0,6
Endinet regio Eindhoven BV,871718518003011971,Vestdijk,5091CK,5091CK,OOST WEST EN MIDDELBEERS,20.0,100,100,95,G4,1770,0,5
Endinet regio Eindhoven BV,871718518003011971,Vestdijk,5091CL,5091CL,OOST WEST EN MIDDELBEERS,36.0,100,100,97,G4,1974,0,6
Endinet regio Eindhoven BV,871718518003011971,Egidiusstraat,5091CM,5091CM,OOST WEST EN MIDDELBEERS,11.0,100,100,73,G4,2487,0,0
Endinet regio Eindhoven BV,871718518003011971,Smidsstraat,5091CN,5091CP,OOST WEST EN MIDDELBEERS,31.0,100,94,84,G4,1674,0,6
Endinet regio Eindhoven BV,871718518003011971,Ganzeakkers,5091CR,5091CR,OOST WEST EN MIDDELBEERS,20.0,100,100,95,G4,2424,0,0
Endinet regio Eindhoven BV,871718518003011971,Ganzeakkers,5091CS,5091CS,OOST WEST EN MIDDELBEERS,22.0,100,100,95,G4,1725,0,9
Endinet regio Eindhoven BV,871718518003011971,Beukenhaag,5091DA,5091DA,OOST WEST EN MIDDELBEERS,14.0,100,100,93,G4,2210,0,0
Endinet regio Eindhoven BV,871718518003011971,Beukenhaag,5091DB,5091DB,OOST WEST EN MIDDELBEERS,17.0,100,100,94,G4,2269,0,0
Endinet regio Eindhoven BV,871718518003011971,Ligusterhaag,5091DC,5091DC,OOST WEST EN MIDDELBEERS,13.0,100,100,100,G4,1483,0,8
Endinet regio Eindhoven BV,871718518003011971,Ligusterhaag,5091DD,5091DG,OOST WEST EN MIDDELBEERS,31.0,100,100,100,G4,1732,0,3
Endinet regio Eindhoven BV,871718518003011971,Rozemarijn,5091DH,5091DH,OOST WEST EN MIDDELBEERS,11.0,100,100,100,G4,686,0,9
Endinet regio Eindhoven BV,871718518003011971,Rozemarijn,5091DJ,5091DJ,OOST WEST EN MIDDELBEERS,13.0,100,100,100,G4,888,0,8
Endinet regio Eindhoven BV,871718518003011971,Gentiaan,5091EA,5091EA,OOST WEST EN MIDDELBEERS,11.0,100,100,64,G4,2303,0,0
Endinet regio Eindhoven BV,871718518003011971,Erica,5091EC,5091EC,OOST WEST EN MIDDELBEERS,20.0,100,100,80,G4,1829,0,0
Endinet regio Eindhoven BV,871718518003011971,Erica,5091ED,5091ED,OOST WEST EN MIDDELBEERS,20.0,100,100,85,G4,1916,0,5
Endinet regio Eindhoven BV,871718518003011971,Zonnedauw,5091EE,5091EG,OOST WEST EN MIDDELBEERS,17.0,100,100,76,G4,1818,0,0
Endinet regio Eindhoven BV,871718518003011971,Beembreek,5091EH,5091EK,OOST WEST EN MIDDELBEERS,26.0,100,100,88,G4,1956,0,8
Endinet regio Eindhoven BV,871718518003011971,Pijpestrootje,5091EL,5091EL,OOST WEST EN MIDDELBEERS,10.0,100,100,100,G4,1651,0,30
Endinet regio Eindhoven BV,871718518003011971,Sportparklaan,5091EM,5091EM,OOST WEST EN MIDDELBEERS,20.0,100,100,80,G6,3951,0,5
Endinet regio Eindhoven BV,871718518003011971,Calluna,5091EN,5091EN,OOST WEST EN MIDDELBEERS,11.0,100,100,82,G4,1896,0,0
Endinet regio Eindhoven BV,871718518003011971,Calluna,5091EP,5091EP,OOST WEST EN MIDDELBEERS,35.0,100,100,91,G4,1313,0,0
Endinet regio Eindhoven BV,871718518003011971,Calluna,5091ER,5091ER,OOST WEST EN MIDDELBEERS,21.0,100,100,100,G4,1490,0,5
Endinet regio Eindhoven BV,871718518003011971,Calluna,5091ES,5091ES,OOST WEST EN MIDDELBEERS,14.0,100,100,100,G4,1764,0,7
Endinet regio Eindhoven BV,871718518003011971,Kraaiheide,5091ET,5091ET,OOST WEST EN MIDDELBEERS,20.0,100,100,90,G4,1509,0,0
Endinet regio Eindhoven BV,871718518003011971,Wagenmaker,5091EV,5091EV,OOST WEST EN MIDDELBEERS,16.0,100,100,100,G4,1651,0,0
Endinet regio Eindhoven BV,871718518003011971,Pompenmaker,5091EW,5091EW,OOST WEST EN MIDDELBEERS,50.0,100,100,98,G4,1606,0,4
Endinet regio Eindhoven BV,871718518003011971,Wagenmaker,5091EX,5091EX,OOST WEST EN MIDDELBEERS,26.0,100,100,100,G4,1520,0,4
Endinet regio Eindhoven BV,871718518003011971,Klokkenmaker,5091EZ,5091EZ,OOST WEST EN MIDDELBEERS,16.0,100,100,100,G4,1741,0,0
Endinet regio Eindhoven BV,871718518003011971,Tinnegieter,5091GN,5091GN,OOST WEST EN MIDDELBEERS,18.0,100,100,100,G4,1850,0,6
Endinet regio Eindhoven BV,871718518003011971,Slotenmaker,5091GP,5091GP,OOST WEST EN MIDDELBEERS,25.0,100,100,92,G4,1392,0,0
Endinet regio Eindhoven BV,871718518003011971,Kaarsenmaker,5091GR,5091GR,OOST WEST EN MIDDELBEERS,11.0,100,100,100,G4,1772,0,0
Endinet regio Eindhoven BV,871718518003011971,Kaarsenmaker,5091GS,5091GS,OOST WEST EN MIDDELBEERS,23.0,100,100,100,G4,1772,0,4
Endinet regio Eindhoven BV,871718518003011971,Glazenmaker,5091GT,5091GT,OOST WEST EN MIDDELBEERS,10.0,100,100,100,G4,1616,0,0
Endinet regio Eindhoven BV,871718518003011971,Mandenmaker,5091GV,5091GV,OOST WEST EN MIDDELBEERS,15.0,100,100,100,G4,1939,0,0
Endinet regio Eindhoven BV,871718518003011971,Mandenmaker,5091GW,5091GZ,OOST WEST EN MIDDELBEERS,27.0,100,100,100,G4,1561,0,4
Endinet regio Eindhoven BV,871718518003011971,Voorste Heistraat,5091JA,5091JB,OOST WEST EN MIDDELBEERS,15.0,100,100,67,G4,5365,0,0
Endinet regio Eindhoven BV,871718518003011971,Vijfsprong,5091JD,5091JJ,OOST WEST EN MIDDELBEERS,13.0,100,100,54,G6,4297,0,0
Endinet regio Eindhoven BV,871718518003011971,Groenewoudsedijk,5091JL,5091JM,OOST WEST EN MIDDELBEERS,16.0,100,100,63,G4,3132,0,25
Endinet regio Eindhoven BV,871718518003011971,Fransebaan,5091JN,5091JP,OOST WEST EN MIDDELBEERS,26.0,100,96,65,G4,3266,0,15
Endinet regio Eindhoven BV,871718518003011971,Langereijt,5091JR,5091JR,OOST WEST EN MIDDELBEERS,11.0,100,100,64,G4,3107,0,9
Endinet regio Eindhoven BV,871718518003011971,Steenovenweg,5091JS,5091KA,OOST WEST EN MIDDELBEERS,50.0,100,100,62,G4,3056,0,10
Endinet regio Eindhoven BV,871718518003011971,Hoogeindseweg,5091KB,5091KB,OOST WEST EN MIDDELBEERS,16.0,100,100,94,G4,2328,0,19
Endinet regio Eindhoven BV,871718518003011971,Hoogeindseweg,5091KC,5091KC,OOST WEST EN MIDDELBEERS,13.0,100,100,69,G4,2226,0,0
Endinet regio Eindhoven BV,871718518003011971,Sparrendijk,5091KE,5091KK,OOST WEST EN MIDDELBEERS,32.0,100,100,66,G4,3521,0,3
Endinet regio Eindhoven BV,871718518003011971,Broekeindsedijk,5091KL,5091KL,OOST WEST EN MIDDELBEERS,10.0,100,90,90,G4,2078,0,10
Endinet regio Eindhoven BV,871718518003011971,Kapeldijk,5091KP,5091KT,OW MIDDELBEERS,25.0,100,100,44,G4,5883,0,8
Endinet regio Eindhoven BV,871718518003011971,Heikant,5091KV,5091KV,OOST WEST EN MIDDELBEERS,12.0,100,92,58,G4,4909,0,17
Endinet regio Eindhoven BV,871718518003011971,Heiakkerweg,5091KW,5091RC,OOST WEST EN MIDDELBEERS,37.0,100,100,86,G4,2992,0,5
Endinet regio Eindhoven BV,871718518003011971,Neereindseweg,5091RD,5091RD,OOST WEST EN MIDDELBEERS,26.0,100,100,88,G4,2089,0,0
Endinet regio Eindhoven BV,871718518003011971,Dominee's hof,5091RE,5091RG,OOST WEST EN MIDDELBEERS,17.0,100,100,82,G4,1806,0,6
Endinet regio Eindhoven BV,871718518003011971,Lindeakkers,5091RH,5091RH,OOST WEST EN MIDDELBEERS,24.0,100,100,92,G4,1743,0,4
Endinet regio Eindhoven BV,871718518003011971,Schoolstraat,5091RJ,5091RJ,OOST WEST EN MIDDELBEERS,14.0,100,100,93,G4,1898,0,14
Endinet regio Eindhoven BV,871718518003011971,Schuttersweg,5091RK,5091RM,OOST WEST EN MIDDELBEERS,18.0,100,100,78,G4,1519,0,0
Endinet regio Eindhoven BV,871718518003011971,Esdoorn,5091RN,5091RN,OOST WEST EN MIDDELBEERS,19.0,100,100,95,G4,1186,0,0
Endinet regio Eindhoven BV,871718518003011971,Plataan,5091RP,5091RP,OOST WEST EN MIDDELBEERS,20.0,100,100,100,G4,1432,0,5
Endinet regio Eindhoven BV,871718518003011971,Plataan,5091RR,5091RR,OOST WEST EN MIDDELBEERS,25.0,100,100,92,G4,1567,0,0
Endinet regio Eindhoven BV,871718518003011971,Huijgevoort,5091SB,5091SB,OOST WEST EN MIDDELBEERS,19.0,100,100,79,G4,2800,0,5
Endinet regio Eindhoven BV,871718518003011971,St. Jorisstraat,5091SC,5091SC,OOST WEST EN MIDDELBEERS,18.0,100,100,61,G4,2550,0,11
Endinet regio Eindhoven BV,871718518003011971,St. Jorisstraat,5091SE,5091SE,OOST WEST EN MIDDELBEERS,17.0,100,100,59,G4,2636,0,6
Endinet regio Eindhoven BV,871718518003011971,Straatsedijk,5091SG,5091SK,OOST WEST EN MIDDELBEERS,36.0,100,100,72,G4,2596,0,11
Endinet regio Eindhoven BV,871718518003011971,Westelbeersedijk,5091SL,5091SL,OOST WEST EN MIDDELBEERS,26.0,100,100,92,G4,2510,0,12
Endinet regio Eindhoven BV,871718518003011971,Westelbeersedijk,5091SM,5091TC,OOST WEST EN MIDDELBEERS,60.0,100,100,73,G4,2318,0,3
Endinet regio Eindhoven BV,871718518003011971,Kuikseindseweg,5091TD,5091TD,OOST WEST EN MIDDELBEERS,20.0,100,100,85,G4,2567,0,5
Endinet regio Eindhoven BV,871718518003011971,Kattenbergseweg,5091TE,5091TH,OOST WEST EN MIDDELBEERS,21.0,100,100,52,G4,3108,0,5
Endinet regio Eindhoven BV,871718518003011971,Voorteindseweg,5091TJ,5091TJ,OOST WEST EN MIDDELBEERS,11.0,100,100,45,G4,6299,0,9
Endinet regio Eindhoven BV,871718518003011971,Voorteindseweg,5091TK,5091TK,OOST WEST EN MIDDELBEERS,22.0,100,95,59,G4,5366,0,23
Endinet regio Eindhoven BV,871718518003011971,Dekkerstraat,5091TL,5094AA,OOST WEST EN MIDDELBEERS,37.0,100,100,65,G4,2876,0,24
Endinet regio Eindhoven BV,871718518003011971,Hoogemierdseweg,5094AB,5094AE,LAGE MIERDE,28.0,100,100,96,G4,1437,0,36
Endinet regio Eindhoven BV,871718518003011971,Dunsedijk,5094BA,5094BC,LAGE MIERDE,33.0,100,100,55,G4,2868,0,6
Endinet regio Eindhoven BV,871718518003011971,Neterselsedijk,5094BD,5094BD,LAGE MIERDE,24.0,100,96,63,G4,3327,0,17
Endinet regio Eindhoven BV,871718518003011971,Meirweg,5094BE,5094CA,LAGE MIERDE,26.0,100,100,69,G4,4551,0,4
Endinet regio Eindhoven BV,871718518003011971,Draaiboom,5094CB,5094CB,LAGE MIERDE,12.0,100,100,75,G4,3120,0,0
Endinet regio Eindhoven BV,871718518003011971,Draaiboom,5094CC,5094CC,LAGE MIERDE,22.0,100,95,64,G4,2572,0,9
Endinet regio Eindhoven BV,871718518003011971,Koningshoek,5094CD,5094CD,LAGE-MIERDE,20.0,100,90,75,G4,3910,0,15
Endinet regio Eindhoven BV,871718518003011971,Tinnen Pot,5094CE,5094CJ,LAGE MIERDE,25.0,100,100,72,G4,2760,0,8
Endinet regio Eindhoven BV,871718518003011971,Vloeieind,5094CK,5094CK,LAGE MIERDE,14.0,100,100,57,G6,3662,0,7
Endinet regio Eindhoven BV,871718518003011971,Vloeieind,5094CL,5094CL,LAGE MIERDE,14.0,100,100,57,G4,2650,0,0
Endinet regio Eindhoven BV,871718518003011971,Park Hertenwei,5094DX,5094EA,LAGE MIERDE,29.0,100,100,90,G4,1840,0,14
Endinet regio Eindhoven BV,871718518003011971,Kloosterstraat,5094EB,5094EB,LAGE MIERDE,25.0,100,100,84,G4,2194,0,12
Endinet regio Eindhoven BV,871718518003011971,Berkenhof,5094ED,5094EG,LAGE MIERDE,120.0,100,98,92,G4,1963,0,3
Endinet regio Eindhoven BV,871718518003011971,Vogelenzang,5094EH,5094EL,LAGE MIERDE,23.0,100,96,70,G4,4224,0,4
Endinet regio Eindhoven BV,871718518003011971,Het Hazenveld,5094EM,5094EM,LAGE MIERDE,14.0,100,100,100,G4,1456,0,0
Endinet regio Eindhoven BV,871718518003011971,Pelsakker,5094EP,5094EP,LAGE MIERDE,19.0,100,100,79,G4,1966,0,5
Endinet regio Eindhoven BV,871718518003011971,Donkbeemd,5094ER,5094ER,LAGE MIERDE,15.0,100,100,73,G6,2359,0,13
Endinet regio Eindhoven BV,871718518003011971,Donkbeemd,5094ES,5094EV,LAGE MIERDE,33.0,100,100,88,G4,1371,0,3
Endinet regio Eindhoven BV,871718518003011971,Ronkert,5094EW,5094EW,LAGE MIERDE,37.0,100,100,86,G4,1671,0,3
Endinet regio Eindhoven BV,871718518003011971,Poppelaar,5094EX,5094GA,LAGE MIERDE,30.0,100,100,63,G4,1944,0,3
Endinet regio Eindhoven BV,871718518003011971,Ganzepoen,5094GB,5094GJ,LAGE MIERDE,60.0,100,100,47,G4,2744,0,2
Endinet regio Eindhoven BV,871718518003011971,Bernardusweg,5094GK,5094GK,LAGE MIERDE,17.0,100,100,82,G4,2103,0,0
Endinet regio Eindhoven BV,871718518003011971,Richelpad,5094GL,5094GL,LAGE MIERDE,19.0,100,100,84,G4,1800,0,5
Endinet regio Eindhoven BV,871718518003011971,Richelpad,5094GM,5094GM,LAGE MIERDE,25.0,100,100,96,G4,1741,0,4
Endinet regio Eindhoven BV,871718518003011971,De Houtert,5094GN,5094HA,LAGE MIERDE,33.0,100,100,94,G4,2241,0,3
Endinet regio Eindhoven BV,871718518003011971,Zandhorst,5094HB,5094HB,LAGE MIERDE,21.0,100,100,95,G4,1797,0,0
Endinet regio Eindhoven BV,871718518003011971,Naaldakker,5094HC,5094HC,LAGE MIERDE,16.0,100,100,88,G4,1919,0,0
Endinet regio Eindhoven BV,871718518003011971,Voldersakker,5094HD,5095AB,LAGE MIERDE,38.0,100,100,63,G4,2873,0,11
Endinet regio Eindhoven BV,871718518003011971,De Luther,5095AC,5095AC,HOOGE MIERDE,24.0,100,100,58,G4,3502,0,13
Endinet regio Eindhoven BV,871718518003011971,Kailakkers,5095AD,5095AD,HOOGE MIERDE,15.0,100,93,40,G6,4262,0,0
Endinet regio Eindhoven BV,871718518003011971,Kerkstraat,5095AE,5095AE,HOOGE MIERDE,23.0,100,100,83,G4,3070,0,4
Endinet regio Eindhoven BV,871718518003011971,De Stad,5095AG,5095AG,HOOGE-MIERDE,21.0,100,100,52,G4,2853,0,5
Endinet regio Eindhoven BV,871718518003011971,De Gagel,5095AH,5095AH,HOOGE MIERDE,23.0,100,96,61,G6,5710,0,9
Endinet regio Eindhoven BV,871718518003011971,Poppelsedijk,5095AJ,5095AL,HOOGE MIERDE,33.0,100,100,76,G4,3166,0,0
Endinet regio Eindhoven BV,871718518003011971,Rispenstraat,5095AM,5095AM,HOOGE MIERDE,10.0,100,100,70,G4,1746,0,10
Endinet regio Eindhoven BV,871718518003011971,Schoolstraat,5095AN,5095AN,HOOGE MIERDE,17.0,100,100,65,G4,2108,0,6
Endinet regio Eindhoven BV,871718518003011971,Diederik van Altenastr,5095AP,5095AP,HOOGE MIERDE,15.0,100,100,73,G4,2191,0,7
Endinet regio Eindhoven BV,871718518003011971,Kerkakkers,5095AR,5095AR,HOOGE MIERDE,11.0,100,100,82,G4,1761,0,0
Endinet regio Eindhoven BV,871718518003011971,Averbodelaan,5095AS,5095AS,HOOGE MIERDE,22.0,100,100,50,G6,2864,0,9
Endinet regio Eindhoven BV,871718518003011971,Averbodelaan,5095AT,5095AT,HOOGE MIERDE,12.0,100,100,83,G4,1739,0,25
Endinet regio Eindhoven BV,871718518003011971,Floreffestraat,5095AV,5095AX,HOOGE MIERDE,26.0,100,100,65,G4,2390,0,15
Endinet regio Eindhoven BV,871718518003011971,Sint Cornelisstraat,5095AZ,5095AZ,HOOGE MIERDE,30.0,100,100,90,G4,2335,0,3
Endinet regio Eindhoven BV,871718518003011971,Kuilenrode,5095BA,5095BA,HOOGE-MIERDE,19.0,100,100,53,G4,2612,0,26
Endinet regio Eindhoven BV,871718518003011971,De Wildert,5095BB,5095BD,HOOGE MIERDE,24.0,100,100,63,G6,4821,0,13
Endinet regio Eindhoven BV,871718518003011971,Leendestraat,5095BE,5095BE,HOOGE-MIERDE,26.0,100,100,73,G4,2004,0,4
Endinet regio Eindhoven BV,871718518003011971,Garstbocht,5095BG,5095BH,HOOGE MIERDE,19.0,100,100,58,G4,1764,0,0
Endinet regio Eindhoven BV,871718518003011971,De Mortel,5095BJ,5095BK,HOOGE MIERDE,30.0,100,100,63,G4,1853,0,0
Endinet regio Eindhoven BV,871718518003011971,Bagijnenbocht,5095BL,5095BL,HOOGE MIERDE,15.0,100,100,93,G4,1518,0,7
Endinet regio Eindhoven BV,871718518003011971,Hoolstraat,5095BM,5095BS,HOOGE MIERDE,26.0,100,100,62,G4,2507,0,8
Endinet regio Eindhoven BV,871718518003011971,Valkenaar,5095BT,5095BT,HOOGE MIERDE,12.0,100,100,100,G4,1651,0,0
Endinet regio Eindhoven BV,871718518003011971,Moerman,5095BV,5095BW,HOOGE MIERDE,17.0,100,100,100,G4,1503,0,6
Endinet regio Eindhoven BV,871718518003011971,Bremakkers,5095BX,5095BZ,HOOGE MIERDE,25.0,100,100,100,G4,1775,0,4
Endinet regio Eindhoven BV,871718518003011971,Kerkpad,5095CA,5095CW,HOOGE MIERDE,22.0,100,100,82,G4,2324,0,5
Endinet regio Eindhoven BV,871718518003011971,De Welle,5095CX,5095EG,HOOGE MIERDE,76.0,100,89,70,G4,2459,0,5
Endinet regio Eindhoven BV,871718518003011971,Papenakkers,5096BA,5096BC,HULSEL,35.0,100,100,66,G4,2916,0,6
Endinet regio Eindhoven BV,871718518003011971,Reuselsedijk,5096BD,5096BE,HULSEL,35.0,100,100,80,G4,2916,0,17
Endinet regio Eindhoven BV,871718518003011971,Willibrordlaan,5096BG,5096BG,HULSEL,31.0,100,97,71,G4,1938,0,6
Endinet regio Eindhoven BV,871718518003011971,Sint Clemensdreef,5096BH,5096BH,HULSEL,18.0,100,100,50,G6,1732,0,17
Endinet regio Eindhoven BV,871718518003011971,De Hoef,5096BJ,5096BJ,HULSEL,17.0,100,100,53,G6,5246,0,6
Endinet regio Eindhoven BV,871718518003011971,Kerkweg,5096BK,5096BK,HULSEL,21.0,100,100,76,G4,1720,0,24
Endinet regio Eindhoven BV,871718518003011971,Heikant,5096BL,5096BT,HULSEL,51.0,100,100,61,G4,3783,0,12
Endinet regio Eindhoven BV,871718518003011971,Van Wagenbergstraat,5096BV,5096BV,HULSEL,15.0,100,100,93,G4,1819,0,0
Endinet regio Eindhoven BV,871718518003011971,Huisacker,5096BW,5096BX,HULSEL,15.0,100,100,80,G4,1690,0,80
Endinet regio Eindhoven BV,871718518003011971,Woestenhof,5096CA,5096CC,HULSEL,15.0,100,100,93,G4,1967,0,0
Endinet regio Eindhoven BV,871718518003011971,Eversacker,5096CD,5096CD,HULSEL,15.0,100,100,73,G4,2181,0,0
Endinet regio Eindhoven BV,871718518003011971,Koolhof,5096CE,5261AA,HULSEL,57.0,100,98,72,G4,2281,0,9
Endinet Oost Brabant NV,871718518003000319,Bosscheweg,5261AB,5261AB,VUGHT,21.0,100,100,90,G6,4482,0,0
Endinet Oost Brabant NV,871718518003000319,Bosscheweg,5261AC,5261AC,VUGHT,11.0,100,100,82,G6,3880,0,18
Endinet Oost Brabant NV,871718518003000319,Albertusstraat,5261AD,5261AD,VUGHT,32.0,100,100,88,G4,2032,0,3
Endinet Oost Brabant NV,871718518003000319,Victorialaan,5261AE,5261AE,VUGHT,22.0,100,100,64,G4,3592,0,0
Endinet Oost Brabant NV,871718518003000319,Isabellastraat,5261AG,5261AG,VUGHT,11.0,100,100,55,G4,2031,0,0
Endinet Oost Brabant NV,871718518003000319,Molenvenseweg,5261AH,5261AH,VUGHT,17.0,100,100,53,G6,1880,0,6
Endinet Oost Brabant NV,871718518003000319,Molenvenseweg,5261AJ,5261AJ,VUGHT,16.0,100,100,75,G4,1548,0,0
Endinet Oost Brabant NV,871718518003000319,Molenvenseweg,5261AK,5261AK,VUGHT,19.0,100,100,79,G4,1885,0,0
Endinet Oost Brabant NV,871718518003000319,Molenvenseweg,5261AL,5261AL,VUGHT,27.0,100,100,78,G4,2061,0,0
Endinet Oost Brabant NV,871718518003000319,Pieter Bruegellaan,5261AM,5261AM,VUGHT,19.0,100,100,95,G4,1520,0,11
Endinet Oost Brabant NV,871718518003000319,Pieter Bruegellaan,5261AN,5261AN,VUGHT,17.0,100,100,94,G4,1381,0,0
Endinet Oost Brabant NV,871718518003000319,Antoon van Weliestraat,5261AP,5261AS,VUGHT,28.0,100,100,68,G6,2251,0,4
Endinet Oost Brabant NV,871718518003000319,Wilhelminalaan,5261AT,5261AT,VUGHT,15.0,100,100,60,G6,3137,0,13
Endinet Oost Brabant NV,871718518003000319,Loonsebaan,5261AV,5261AV,VUGHT,13.0,100,100,69,G4,2562,0,8
Endinet Oost Brabant NV,871718518003000319,Loonsebaan,5261AW,5261AW,VUGHT,16.0,100,100,63,G4,2076,0,0
Endinet Oost Brabant NV,871718518003000319,De Heun,5261AX,5261AX,VUGHT,36.0,100,100,100,G4,1602,0,0
Endinet Oost Brabant NV,871718518003000319,Paardensteeg,5261AZ,5261BA,VUGHT,31.0,100,100,61,G4,2709,0,3
Endinet Oost Brabant NV,871718518003000319,Taalstraat,5261BB,5261BB,VUGHT,16.0,100,100,56,G4,3881,0,0
Endinet Oost Brabant NV,871718518003000319,Taalstraat,5261BC,5261BC,VUGHT,20.0,100,100,50,G6,4640,0,5
