net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,type_conn_perc,type_of_connection,annual_consume,annual_consume_lowtarif_perc,smartmeter_perc
Endinet regio Eindhoven BV,8.71718518003012e+17,Buikhei,0000AA,0000AA,VELDHOVEN,10,100.0,100.0,,G4,2835.6,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Stapakker,0000AA,5091AA,OIRSCHOT,13,100.0,100.0,,G4,2100.62,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Margrietstraat,5091AB,5091AB,OOST WEST EN MIDDELBEERS,19,100.0,100.0,,G4,0.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Margrietstraat,5091AC,5091AC,OOST WEST EN MIDDELBEERS,14,100.0,100.0,,G4,0.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Margrietstraat,5091AC,5091AD,OOST WEST EN MIDDELBEERS,21,100.0,100.0,,G6,933.38,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Margrietstraat,5091AE,5091AE,OOST WEST EN MIDDELBEERS,14,100.0,100.0,,G4,0.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Margrietstraat,5091AE,5091AG,OOST WEST EN MIDDELBEERS,15,100.0,100.0,,G6,1814.53,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Rozenstraat,5091AH,5091AJ,OOST WEST EN MIDDELBEERS,19,100.0,100.0,,G4,1811.89,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Leliestraat,5091AK,5091AL,OOST WEST EN MIDDELBEERS,26,100.0,100.0,,G4,1164.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Hoenderakkers,5091AM,5091AN,OOST WEST EN MIDDELBEERS,22,100.0,100.0,,G4,1032.23,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Postelstraat,5091AW,5091AW,OOST WEST EN MIDDELBEERS,11,100.0,100.0,,G16,1874.82,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Postelstraat,5091AW,5091AX,OOST WEST EN MIDDELBEERS,10,100.0,100.0,,G6,1175.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Postelplein,5091AX,5091AZ,OOST WEST EN MIDDELBEERS,11,100.0,100.0,,G6,1154.91,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Antoniusstraat,5091BA,5091BA,OOST WEST EN MIDDELBEERS,17,100.0,100.0,,G4,0.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Antoniusstraat,5091BA,5091BB,OOST WEST EN MIDDELBEERS,14,100.0,100.0,,G6,1818.5,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Antoniusstraat,5091BB,5091BC,OOST WEST EN MIDDELBEERS,20,100.0,100.0,,G6,1421.85,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Andreasstraat,5091BC,5091BD,OOST WEST EN MIDDELBEERS,11,100.0,100.0,,G6,3537.18,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Andreasstraat,5091BD,5091BE,OOST WEST EN MIDDELBEERS,10,100.0,100.0,,G6,1897.6,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Kerkstraat,5091BE,5091BE,OOST WEST EN MIDDELBEERS,16,100.0,100.0,,G25,2412.44,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Kerkstraat,5091BE,5091BG,OOST WEST EN MIDDELBEERS,10,100.0,90.0,,G6,2935.7,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Industrieweg,5091BG,5091BG,OOST WEST EN MIDDELBEERS,12,100.0,100.0,,G4,0.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Industrieweg,5091BG,5091BG,OOST WEST EN MIDDELBEERS,15,100.0,100.0,,G6,0.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Hertog Janstraat,5091BH,5091BJ,OOST WEST EN MIDDELBEERS,10,100.0,90.0,,G25,3865.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Hertog Janstraat,5091BJ,5091BJ,OOST WEST EN MIDDELBEERS,23,100.0,100.0,,G4,0.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Hertog Janstraat,5091BJ,5091BK,OOST WEST EN MIDDELBEERS,29,100.0,100.0,,G6,1949.38,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Oranjestraat,5091BK,5091BL,OOST WEST EN MIDDELBEERS,14,100.0,100.0,,G6,1633.07,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Oranjestraat,5091BL,5091BM,OOST WEST EN MIDDELBEERS,16,100.0,100.0,,G6,2233.94,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,'t Ven,5091BN,5091BN,OOST WEST EN MIDDELBEERS,17,100.0,100.0,,G16,1910.41,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,'t Ven,5091BN,5091BP,OOST WEST EN MIDDELBEERS,11,100.0,90.91,,G6,2818.09,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,'t Ven,5091BP,5091BR,OOST WEST EN MIDDELBEERS,22,100.0,100.0,,G6,1114.5,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Schravenstraat,5091BR,5091BS,OOST WEST EN MIDDELBEERS,19,100.0,100.0,,G6,1729.44,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Steenfortseweg,5091BS,5091BT,OOST WEST EN MIDDELBEERS,18,100.0,100.0,,G6,1829.22,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Kosterstraat,5091BV,5091BW,OOST WEST EN MIDDELBEERS,10,100.0,100.0,,G4,1618.3,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,De Kuile,5091BW,5091BX,OOST WEST EN MIDDELBEERS,15,100.0,100.0,,G4,1008.53,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,De Venne,5091BX,5091CA,OOST WEST EN MIDDELBEERS,20,100.0,100.0,,G6,2214.65,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Doornboomstraat,5091CA,5091CB,OOST WEST EN MIDDELBEERS,40,100.0,97.5,,G6,1707.8,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Doornboomstraat,5091CB,5091CC,OOST WEST EN MIDDELBEERS,15,100.0,93.33,,G6,4453.2,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Willibrordstraat,5091CC,5091CD,OOST WEST EN MIDDELBEERS,13,100.0,100.0,,G6,2878.69,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Willibrordstraat,5091CD,5091CE,OOST WEST EN MIDDELBEERS,17,100.0,100.0,,G6,1656.94,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Hoogdijk,5091CE,5091CG,OOST WEST EN MIDDELBEERS,20,100.0,100.0,,G6,1356.65,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Hoogdijk,5091CG,5091CH,OOST WEST EN MIDDELBEERS,28,100.0,100.0,,G6,2746.11,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Hoogdijk,5091CH,5091CJ,OOST WEST EN MIDDELBEERS,15,100.0,100.0,,G6,2077.47,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Vestdijk,5091CJ,5091CK,OOST WEST EN MIDDELBEERS,23,100.0,100.0,,G6,1619.78,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Vestdijk,5091CK,5091CL,OOST WEST EN MIDDELBEERS,37,100.0,100.0,,G6,1973.59,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Vestdijk,5091CL,5091CM,OOST WEST EN MIDDELBEERS,12,100.0,100.0,,G6,2712.75,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Smidsstraat,5091CN,5091CP,OOST WEST EN MIDDELBEERS,28,100.0,92.86,,G4,1264.39,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,St. Annastraat,5091CP,5091CR,OOST WEST EN MIDDELBEERS,23,100.0,100.0,,G6,2315.74,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Ganzeakkers,5091CS,5091CS,OOST WEST EN MIDDELBEERS,21,100.0,100.0,,G4,0.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Ganzeakkers,5091CS,5091DA,OOST WEST EN MIDDELBEERS,15,100.0,100.0,,G6,2215.67,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Beukenhaag,5091DB,5091DB,OOST WEST EN MIDDELBEERS,16,100.0,100.0,,G4,0.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Beukenhaag,5091DB,5091DC,OOST WEST EN MIDDELBEERS,14,100.0,92.86,,G6,1645.07,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Ligusterhaag,5091DD,5091DG,OOST WEST EN MIDDELBEERS,31,100.0,100.0,,G4,1450.39,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Rozemarijn,5091DH,5091DH,OOST WEST EN MIDDELBEERS,10,100.0,100.0,,G4,0.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Rozemarijn,5091DJ,5091DJ,OOST WEST EN MIDDELBEERS,12,100.0,100.0,,G4,0.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Rozemarijn,5091DJ,5091EA,OOST WEST EN MIDDELBEERS,12,100.0,91.67,,G4,2525.08,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Erica,5091EC,5091EC,OOST WEST EN MIDDELBEERS,16,100.0,100.0,,G4,0.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Erica,5091EC,5091ED,OOST WEST EN MIDDELBEERS,21,100.0,100.0,,G6,1589.67,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Erica,5091ED,5091EG,OOST WEST EN MIDDELBEERS,17,100.0,100.0,,G6,1643.35,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Zonnedauw,5091EG,5091EJ,OOST WEST EN MIDDELBEERS,11,100.0,100.0,,G6,1927.09,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Veenbes,5091EK,5091EK,OOST WEST EN MIDDELBEERS,15,100.0,100.0,,G4,0.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Veenbes,5091EK,5091EL,OOST WEST EN MIDDELBEERS,13,100.0,100.0,,G6,1446.62,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Sportparklaan,5091EM,5091EM,OOST WEST EN MIDDELBEERS,20,100.0,100.0,,G25,2046.8,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Calluna,5091EN,5091EN,OOST WEST EN MIDDELBEERS,11,100.0,100.0,,G4,279.73,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Calluna,5091EP,5091EP,OOST WEST EN MIDDELBEERS,32,100.0,100.0,,G4,1346.28,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Calluna,5091EP,5091ER,OOST WEST EN MIDDELBEERS,24,100.0,100.0,,G6,1414.88,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Calluna,5091ES,5091ES,OOST WEST EN MIDDELBEERS,14,100.0,100.0,,G4,0.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Kraaiheide,5091ET,5091ET,OOST WEST EN MIDDELBEERS,18,100.0,100.0,,G4,1665.33,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Kraaiheide,5091ET,5091EV,OOST WEST EN MIDDELBEERS,18,100.0,100.0,,G6,1551.94,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Pompenmaker,5091EW,5091EW,OOST WEST EN MIDDELBEERS,49,100.0,100.0,,G4,0.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Pompenmaker,5091EW,5091EX,OOST WEST EN MIDDELBEERS,27,100.0,100.0,,G6,1570.59,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Klokkenmaker,5091EZ,5091EZ,OOST WEST EN MIDDELBEERS,16,100.0,100.0,,G4,0.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Tinnegieter,5091GN,5091GN,OOST WEST EN MIDDELBEERS,18,100.0,100.0,,G4,0.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Slotenmaker,5091GP,5091GP,OOST WEST EN MIDDELBEERS,23,100.0,100.0,,G4,0.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Slotenmaker,5091GP,5091GR,OOST WEST EN MIDDELBEERS,13,100.0,100.0,,G6,1605.54,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Kaarsenmaker,5091GS,5091GS,OOST WEST EN MIDDELBEERS,23,100.0,100.0,,G4,0.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Glazenmaker,5091GT,5091GT,OOST WEST EN MIDDELBEERS,10,100.0,100.0,,G4,0.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Mandenmaker,5091GV,5091GV,OOST WEST EN MIDDELBEERS,15,100.0,100.0,,G4,0.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Mandenmaker,5091GW,5091GX,OOST WEST EN MIDDELBEERS,11,100.0,100.0,,G4,1144.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Klompenmaker,5091GZ,5091GZ,OOST WEST EN MIDDELBEERS,16,100.0,100.0,,G4,0.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Voorste Heistraat,5091JA,5091JB,OOST WEST EN MIDDELBEERS,12,100.0,100.0,,G16,2690.33,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Achterste Heistraat,5091JB,5091JJ,OOST WEST EN MIDDELBEERS,10,100.0,100.0,,G6,3266.9,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Dr. J. v.d. Mortellaan,5091JJ,5091JM,OOST WEST EN MIDDELBEERS,10,100.0,100.0,,G6,3664.8,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Esperenweg,5091JM,5091JM,OOST WEST EN MIDDELBEERS,10,100.0,100.0,,G4,0.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Esperenweg,5091JM,5091JP,OOST WEST EN MIDDELBEERS,24,100.0,100.0,,G6,2734.71,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Langereijt,5091JP,5091JR,OOST WEST EN MIDDELBEERS,12,100.0,83.33,,G6,1769.67,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Langereijt,5091JR,5091JT,OOST WEST EN MIDDELBEERS,11,100.0,100.0,,G6,2578.64,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,De Hanenberg,5091JV,5091JW,OOST WEST EN MIDDELBEERS,10,100.0,100.0,,G16,2632.1,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Nieuwe Erven,5091JX,5091KA,OOST WEST EN MIDDELBEERS,28,100.0,100.0,,G16,2480.18,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Driehoek,5091KA,5091KB,OOST WEST EN MIDDELBEERS,20,100.0,95.0,,G6,1934.35,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Hoogeindseweg,5091KB,5091KC,OOST WEST EN MIDDELBEERS,10,100.0,100.0,,G6,1813.3,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Hoogeindseweg,5091KC,5091KG,OOST WEST EN MIDDELBEERS,10,100.0,100.0,,G6,1702.4,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Broekdijk,5091KH,5091KJ,OOST WEST EN MIDDELBEERS,11,100.0,100.0,,G4,1367.59,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Voldijnseweg,5091KK,5091KK,OOST WEST EN MIDDELBEERS,12,100.0,100.0,,G4,0.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Voldijnseweg,5091KK,5091KL,OOST WEST EN MIDDELBEERS,12,100.0,100.0,,G6,1737.5,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Kapeldijk,5091KP,5091KS,OOST WEST EN MIDDELBEERS,13,100.0,100.0,,G16,8317.15,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Spreeuwelsedijk,5091KS,5091KT,OOST WEST EN MIDDELBEERS,12,100.0,100.0,,G6,5323.42,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Heikant,5091KV,5091KV,OOST WEST EN MIDDELBEERS,11,100.0,100.0,,G16,2625.27,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Heiakkerweg,5091KW,5091RA,OOST WEST EN MIDDELBEERS,10,100.0,100.0,,G16,2817.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Esperenweg,5091RB,5091RC,OOST WEST EN MIDDELBEERS,26,100.0,100.0,,G4,1828.93,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Neereindseweg,5091RC,5091RD,OOST WEST EN MIDDELBEERS,25,100.0,100.0,,G6,2365.96,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Neereindseweg,5091RD,5091RG,OOST WEST EN MIDDELBEERS,16,100.0,100.0,,G6,1657.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Lindeakkers,5091RG,5091RH,OOST WEST EN MIDDELBEERS,25,100.0,100.0,,G6,1807.2,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Lindeakkers,5091RH,5091RJ,OOST WEST EN MIDDELBEERS,16,100.0,100.0,,G6,1838.75,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Schoolstraat,5091RJ,5091RM,OOST WEST EN MIDDELBEERS,15,100.0,100.0,,G6,1511.47,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Esdoorn,5091RM,5091RN,OOST WEST EN MIDDELBEERS,22,100.0,100.0,,G6,994.27,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Esdoorn,5091RN,5091RP,OOST WEST EN MIDDELBEERS,21,100.0,100.0,,G6,1424.57,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Plataan,5091RR,5091RR,OOST WEST EN MIDDELBEERS,23,100.0,100.0,,G4,0.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Plataan,5091RR,5091SB,OOST WEST EN MIDDELBEERS,18,100.0,100.0,,G6,2867.56,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Huijgevoort,5091SB,5091SC,OOST WEST EN MIDDELBEERS,15,100.0,100.0,,G6,2329.13,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,St. Jorisstraat,5091SC,5091SE,OOST WEST EN MIDDELBEERS,16,100.0,100.0,,G6,1561.75,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,St. Jorisstraat,5091SE,5091SG,OOST WEST EN MIDDELBEERS,13,100.0,100.0,,G6,926.92,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Straatsedijk,5091SG,5091SK,OOST WEST EN MIDDELBEERS,22,100.0,100.0,,G6,2580.64,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Westelbeersedijk,5091SK,5091SL,OOST WEST EN MIDDELBEERS,32,100.0,100.0,,G6,2004.78,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Westelbeersedijk,5091SL,5091SM,OOST WEST EN MIDDELBEERS,10,100.0,100.0,,G6,2030.3,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Westelbeersedijk,5091SM,5091SP,OOST WEST EN MIDDELBEERS,14,100.0,100.0,,G6,3141.25,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Kromvensedijk,5091SP,5091TA,OOST WEST EN MIDDELBEERS,11,100.0,100.0,,G6,2105.36,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Wit Hollandweg,5091TB,5091TC,OOST WEST EN MIDDELBEERS,21,100.0,100.0,,G16,2199.14,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Kuikseindseweg,5091TC,5091TD,OOST WEST EN MIDDELBEERS,24,100.0,100.0,,G6,2055.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Kuikseindseweg,5091TD,5091TH,OOST WEST EN MIDDELBEERS,15,100.0,100.0,,G6,2939.33,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Putstraat,5091TH,5091TJ,OOST WEST EN MIDDELBEERS,11,100.0,100.0,,G6,3583.82,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Voorteindseweg,5091TJ,5091TK,OOST WEST EN MIDDELBEERS,14,100.0,100.0,,G4,7464.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Voorteindseweg,5091TK,5091TK,OOST WEST EN MIDDELBEERS,12,100.0,100.0,,G4,0.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Voorteindseweg,5091TK,5091TM,OOST WEST EN MIDDELBEERS,12,100.0,100.0,,G6,2299.42,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Konijnenberg,5091TS,5094AA,OOST WEST EN MIDDELBEERS,13,100.0,100.0,,G6,2932.15,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Hoogemierdseweg,5094AA,5094AA,LAGE MIERDE,10,100.0,100.0,,G6,0.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Hoogemierdseweg,5094AB,5094AD,LAGE MIERDE,13,100.0,100.0,,G4,801.46,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Kleine Hassel,5094AE,5094BB,LAGE MIERDE,10,100.0,100.0,,G4,1645.2,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Mispeleind,5094BB,5094BC,LAGE MIERDE,11,100.0,100.0,,G4,2871.27,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Neterselsedijk,5094BC,5094BC,LAGE MIERDE,14,100.0,100.0,,G25,2817.36,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Neterselsedijk,5094BC,5094BD,LAGE MIERDE,20,100.0,100.0,,G6,2946.25,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Neterselsedijk,5094BD,5094BE,LAGE MIERDE,10,100.0,100.0,,G6,2251.3,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Meirweg,5094BE,5094BJ,LAGE MIERDE,12,100.0,100.0,,G4,3080.25,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Karneikweg,5094BP,5094CA,LAGE MIERDE,12,100.0,100.0,,G16,2652.67,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Draaiboom,5094CB,5094CB,LAGE MIERDE,10,100.0,100.0,,G16,2610.5,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Draaiboom,5094CB,5094CC,LAGE MIERDE,15,100.0,100.0,,G6,2075.88,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Draaiboom,5094CC,5094CD,LAGE MIERDE,10,100.0,100.0,,G6,5294.2,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Koningshoek,5094CD,5094CD,LAGE MIERDE,10,100.0,100.0,,G4,0.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Koningshoek,5094CD,5094CE,LAGE MIERDE,10,100.0,90.0,,G6,2200.1,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Akkerstraat,5094CG,5094CJ,LAGE MIERDE,15,100.0,100.0,,G4,2437.27,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Gijsestraat,5094CJ,5094CK,LAGE MIERDE,17,100.0,100.0,,G6,3184.71,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Vloeieind,5094CL,5094CL,LAGE MIERDE,11,100.0,100.0,,G16,1657.09,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Vloeieind,5094CL,5094EA,LAGE MIERDE,29,100.0,100.0,,G6,1806.1,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Kloosterstraat,5094EA,5094EB,LAGE MIERDE,24,100.0,100.0,,G6,2037.96,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Kloosterstraat,5094EB,5094ED,LAGE MIERDE,11,100.0,100.0,,G6,1127.36,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Elzenstraat,5094EE,5094EG,LAGE MIERDE,107,100.0,100.0,,G4,1749.14,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Wellenseind,5094EG,5094EJ,LAGE MIERDE,11,100.0,90.91,,G6,2349.36,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Hogeweg,5094EK,5094EL,LAGE MIERDE,18,100.0,94.44,,G4,4099.56,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Kruisvelden,5094EL,5094EM,LAGE MIERDE,15,100.0,100.0,,G6,1551.33,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Pelsakker,5094EP,5094EP,LAGE MIERDE,15,100.0,100.0,,G4,0.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Pelsakker,5094EP,5094ER,LAGE MIERDE,19,100.0,100.0,,G6,2275.37,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Donkbeemd,5094ES,5094ET,LAGE MIERDE,13,100.0,100.0,,G4,1209.85,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,'t Laar,5094EV,5094EV,LAGE MIERDE,20,100.0,100.0,,G4,0.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Ronkert,5094EW,5094EW,LAGE MIERDE,32,100.0,100.0,,G4,0.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Ronkert,5094EW,5094EX,LAGE MIERDE,13,100.0,100.0,,G6,1196.92,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Vestweg,5094EZ,5094GA,LAGE MIERDE,15,100.0,100.0,,G4,2126.0,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Broekkant,5094GA,5094GB,LAGE MIERDE,12,100.0,100.0,,G6,1042.25,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Hoosemansstraat,5094GC,5094GD,LAGE MIERDE,12,100.0,100.0,,G4,2253.33,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Boekweithof,5094GE,5094GG,LAGE MIERDE,10,100.0,100.0,,G4,2525.4,0.0,0.0
Endinet regio Eindhoven BV,8.71718518003012e+17,Seradellehof,5094GH,5094GJ,LAGE MIERDE,10,100.0,100.0,,G4,2146.2,0.0,0.0
