net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,type_conn_perc,type_of_connection,annual_consume,annual_consume_lowtarif_perc,smartmeter_perc
Endinet Oost Brabant NV,871718518003000340,Airborneplein,5361CB,5361CB,GRAVE,17,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Schimmelpenninckstraat,5361CC,5361CC,GRAVE,24,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Schimmelpenninckstraat,5361CC,5361CD,GRAVE,17,100.0,100.0,,G6,1552.82,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Lodewijk Napoleonstraat,5361CE,5361CE,GRAVE,12,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Oranje Nassaustraat,5361CG,5361CG,GRAVE,15,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Oranje Nassaustraat,5361CH,5361CH,GRAVE,15,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Julianastraat,5361CJ,5361CJ,GRAVE,12,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Julianastraat,5361CJ,5361CK,GRAVE,16,100.0,100.0,,G6,1425.94,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Wilhelminastraat,5361CL,5361CM,GRAVE,14,100.0,100.0,,G4,711.64,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Noordeinde,5361CN,5361CN,GRAVE,16,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Noordeinde,5361CN,5361CT,GRAVE,19,100.0,100.0,,G6,1586.11,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Arnoud van Gelderweg,5361CT,5361CV,GRAVE,10,100.0,90.0,,G6,4171.53,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Arnoud van Gelderweg,5361CV,5361CV,GRAVE,14,100.0,100.0,,G25,1919.5,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Arnoud van Gelderweg,5361CV,5361CW,GRAVE,11,100.0,90.91,,G6,4049.44,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Koninginnedijk,5361CW,5361EE,GRAVE,30,100.0,96.67,,G6,2849.99,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,St. Henricusweg,5361EE,5361EG,GRAVE,12,100.0,100.0,,G6,1716.25,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Oranje-Bastion,5361EH,5361EH,GRAVE,12,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Ravelijn,5361EJ,5361EJ,GRAVE,13,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Havenstraat,5361EK,5361EK,GRAVE,35,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Havenstraat,5361EK,5361EL,GRAVE,54,100.0,98.15,,G4,989.2,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Bagijnenstraat,5361EM,5361EM,GRAVE,19,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Bagijnenstraat,5361EM,5361EN,GRAVE,27,100.0,100.0,,G6,1472.92,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Trompetterstraat,5361EP,5361ER,GRAVE,16,100.0,100.0,,G10,2270.75,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Trompetterstraat,5361ER,5361ES,GRAVE,24,100.0,100.0,,G6,928.71,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Hoofschestraat,5361ET,5361ET,GRAVE,14,100.0,0.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Torenplein,5361ET,5361ET,GRAVE,23,100.0,69.57,,G4,2410.43,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Hoofschestraat,5361ET,5361EV,GRAVE,10,100.0,90.0,,G6,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Torenplein,5361EV,5361EV,GRAVE,14,100.0,92.86,,G4,2708.79,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Hoofdwagt,5361EW,5361EX,GRAVE,21,100.0,9.52,,G4,301.9,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Achter de Kerk,5361EZ,5361GB,GRAVE,28,100.0,100.0,,G4,1324.54,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Maaskade,5361GB,5361GC,GRAVE,29,100.0,100.0,,G6,1117.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Ruyterstraat,5361GC,5361GE,GRAVE,10,100.0,90.0,,G4,2215.5,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Maasstraat,5361GE,5361GG,GRAVE,15,100.0,100.0,,G6,2810.93,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Maasstraat,5361GG,5361GH,GRAVE,14,100.0,100.0,,G6,1674.21,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Markt,5361GH,5361GL,GRAVE,10,100.0,100.0,,G6,1570.1,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Oliestraat,5361GM,5361GM,GRAVE,24,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Oliestraat,5361GN,5361GN,GRAVE,20,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Oliestraat,5361GN,5361GP,GRAVE,21,100.0,95.24,,G6,1709.52,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Rogstraat,5361GP,5361GR,GRAVE,25,100.0,100.0,,G6,1857.96,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Rogstraat,5361GR,5361GS,GRAVE,15,100.0,6.67,,G6,86.8,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Scheerestraat,5361GS,5361GT,GRAVE,12,100.0,100.0,,G4,2797.33,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Brugstraat,5361GT,5361GV,GRAVE,17,100.0,94.12,,G6,1156.94,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Klinkerstraat,5361GV,5361GW,GRAVE,18,100.0,94.44,,G6,1233.46,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Klinkerstraat,5361GW,5361GZ,GRAVE,16,100.0,100.0,,G6,1943.13,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Hamstraat,5361HA,5361HA,GRAVE,14,100.0,100.0,,G10,1656.21,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Hamstraat,5361HA,5361HB,GRAVE,29,100.0,93.1,,G6,1434.38,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Hamstraat,5361HB,5361HC,GRAVE,20,100.0,100.0,,G6,1305.75,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Botermarkt,5361HD,5361HD,GRAVE,17,100.0,100.0,,G4,989.24,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Achter de Marstal,5361HE,5361HG,GRAVE,25,100.0,100.0,,G4,715.08,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Gasthuisstraat,5361HH,5361HH,GRAVE,38,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Gasthuisstraat,5361HH,5361HJ,GRAVE,19,100.0,94.74,,G6,2102.53,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,St. Elisabethstraat,5361HJ,5361HK,GRAVE,12,100.0,91.67,,G6,1197.33,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Bomvrije,5361HL,5361HN,GRAVE,12,100.0,100.0,,G4,1789.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Estersveldlaan,5361HR,5361HR,GRAVE,21,100.0,100.0,,G10,1677.33,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Estersveldlaan,5361HS,5361HS,GRAVE,16,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Estersveldlaan,5361HT,5361HV,GRAVE,26,100.0,100.0,,G4,1368.46,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Van Steenhuijslaan,5361HW,5361HW,GRAVE,10,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Van Steenhuijslaan,5361HW,5361HX,GRAVE,19,100.0,100.0,,G6,1494.74,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Stoofweg,5361HZ,5361JA,GRAVE,24,100.0,100.0,,G10,3538.08,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Kriegerstraat,5361JB,5361JB,GRAVE,19,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Jan Luijkenstraat,5361JC,5361JC,GRAVE,18,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Jan Luijkenstraat,5361JC,5361JE,GRAVE,17,100.0,94.12,,G4,2273.76,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Van der Nootstraat,5361JG,5361JG,GRAVE,12,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Van der Nootstraat,5361JH,5361JH,GRAVE,20,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Van der Plaatstraat,5361JJ,5361JJ,GRAVE,16,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Van der Plaatstraat,5361JK,5361JK,GRAVE,16,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,De Haenstraat,5361JL,5361JL,GRAVE,21,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,De Haenstraat,5361JM,5361JM,GRAVE,19,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Raamdijk,5361JN,5361JN,GRAVE,16,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Coeberghlaan,5361JP,5361JP,GRAVE,12,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Pr W Alexander Plnts,5361JR,5361JS,GRAVE,19,100.0,100.0,,G4,2820.47,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Mr. Gerritspark,5361JS,5361JT,GRAVE,56,100.0,100.0,,G6,1336.16,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Essinklaan,5361JT,5361JV,GRAVE,17,100.0,100.0,,G6,1186.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Anna van Burenweg,5361JW,5361JW,GRAVE,15,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Sirtemalaan,5361JX,5361JX,GRAVE,25,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Sirtemalaan,5361JZ,5361JZ,GRAVE,10,100.0,100.0,,G4,1584.8,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Deken Goossenslaan,5361KA,5361KA,GRAVE,11,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Deken Goossenslaan,5361KA,5361KB,GRAVE,26,100.0,100.0,,G6,1329.19,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Burg Raijmakerslaan,5361KC,5361KC,GRAVE,23,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Burg Raijmakerslaan,5361KD,5361KD,GRAVE,21,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Burg Raijmakerslaan,5361KE,5361KE,GRAVE,21,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Burg Raijmakerslaan,5361KG,5361KG,GRAVE,22,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Burg Raijmakerslaan,5361KG,5361KH,GRAVE,13,100.0,100.0,,G6,1426.69,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Burg Raijmakerslaan,5361KJ,5361KJ,GRAVE,17,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Burg Raijmakerslaan,5361KJ,5361KK,GRAVE,21,100.0,100.0,,G6,1627.48,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Burg Raijmakerslaan,5361KL,5361KL,GRAVE,23,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Burg Raijmakerslaan,5361KM,5361KM,GRAVE,22,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,De Quaylaan,5361KN,5361KP,GRAVE,19,100.0,100.0,,G4,1026.58,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,De Quaylaan,5361KR,5361KS,GRAVE,20,100.0,100.0,,G4,800.35,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,De Quaylaan,5361KT,5361KT,GRAVE,12,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Ruyllaan,5361KV,5361KV,GRAVE,24,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Ruyllaan,5361KW,5361KW,GRAVE,24,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Johan Graaf van Hornestr,5361KX,5361KX,GRAVE,24,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Raamoever,5361KZ,5361KZ,GRAVE,31,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Raamoever,5361KZ,5361LA,GRAVE,24,100.0,100.0,,G6,1446.04,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Maria Stuartlaan,5361LB,5361LB,GRAVE,26,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Amalia van Solmslaan,5361LC,5361LC,GRAVE,20,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Amalia van Solmslaan,5361LD,5361LE,GRAVE,22,100.0,100.0,,G4,717.17,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Amalia van Solmslaan,5361LG,5361LG,GRAVE,15,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,De Chamillylaan,5361LH,5361LH,GRAVE,17,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,De Chamillylaan,5361LJ,5361LJ,GRAVE,12,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,De Chamillylaan,5361LK,5361LK,GRAVE,26,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,De Chamillylaan,5361LK,5361LL,GRAVE,17,100.0,100.0,,G6,1227.12,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,van Rechterenlaan,5361LP,5361LP,GRAVE,16,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,van Rechterenlaan,5361LR,5361LR,GRAVE,24,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,van Rechterenlaan,5361LR,5361MG,GRAVE,20,100.0,100.0,,G6,1547.15,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Helmkruid,5361MH,5361MH,GRAVE,18,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Scheerling,5361MJ,5361MJ,GRAVE,55,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Knoopkruid,5361MK,5361ML,GRAVE,11,100.0,100.0,,G4,474.09,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Vroegeling,5361MN,5361MN,GRAVE,20,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Violier,5361MR,5361MR,GRAVE,23,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Wederik,5361MS,5361MS,GRAVE,10,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Winde,5361MT,5361MT,GRAVE,10,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Hoornbloem,5361MX,5361MX,GRAVE,12,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Dokter Kanterslaan,5361NA,5361NA,GRAVE,25,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Dokter Kanterslaan,5361NA,5361NB,GRAVE,34,100.0,100.0,,G6,1313.62,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Dokter Kanterslaan,5361NB,5361NC,GRAVE,25,100.0,100.0,,G6,1881.2,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Dokter Kanterslaan,5361NC,5361ND,GRAVE,19,100.0,100.0,,G6,1839.53,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Dokter Kanterslaan,5361NE,5361NE,GRAVE,10,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Dokter Kanterslaan,5361NG,5361NG,GRAVE,25,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Dokter Kanterslaan,5361NH,5361NH,GRAVE,16,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Dokter Kanterslaan,5361NH,5361NH,GRAVE,11,100.0,100.0,,G6,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Dokter Kanterslaan,5361NJ,5361NJ,GRAVE,17,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Dokter Kanterslaan,5361NJ,5361NK,GRAVE,34,100.0,100.0,,G6,1375.5,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Dokter Kanterslaan,5361NL,5361NL,GRAVE,23,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Dokter Kanterslaan,5361NM,5361NM,GRAVE,23,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Dokter Kanterslaan,5361NN,5361NN,GRAVE,22,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Andoornweg,5361PA,5361PA,GRAVE,25,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Andoornweg,5361PB,5361PB,GRAVE,27,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Andoornweg,5361PC,5361PC,GRAVE,25,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Andoornweg,5361PD,5361PD,GRAVE,22,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Tijmlaan,5361PE,5361PE,GRAVE,10,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Tijmlaan,5361PG,5361PG,GRAVE,11,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Hengel,5361PH,5361PH,GRAVE,22,100.0,100.0,,G10,1396.14,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Hoplaan,5361PL,5361PL,GRAVE,10,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Molenbloem,5361PN,5361PN,GRAVE,15,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Pijlstaart,5361SB,5361SC,GRAVE,17,100.0,100.0,,G4,1040.41,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Futenhorst,5361SE,5361SE,GRAVE,29,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Futenhorst,5361SG,5361SG,GRAVE,13,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Gruttohorst,5361SK,5361SL,GRAVE,26,100.0,100.0,,G4,1328.15,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Pluvierenhorst,5361SM,5361SP,GRAVE,16,100.0,100.0,,G4,1207.88,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Smient,5361SR,5361SR,GRAVE,27,100.0,96.3,,G4,1314.33,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Smient,5361SR,5361ST,GRAVE,10,100.0,70.0,,G4,589.28,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Wulpenhorst,5361SV,5361SZ,GRAVE,33,100.0,100.0,,G4,1087.3,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Traverse,5361TA,5361TA,GRAVE,21,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Traverse,5361TB,5361TB,GRAVE,26,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Traverse,5361TB,5361TC,GRAVE,12,100.0,91.67,,G4,1144.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Traverse,5361TD,5361TD,GRAVE,12,100.0,100.0,,G25,1518.92,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Traverse,5361TD,5361TE,GRAVE,24,100.0,100.0,,G6,1925.96,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Traverse,5361TE,5361TG,GRAVE,26,100.0,100.0,,G6,1417.38,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Traverse,5361TG,5361TH,GRAVE,14,100.0,100.0,,G6,1386.14,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Traverse,5361TH,5361TJ,GRAVE,28,100.0,100.0,,G6,955.21,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Reigershorst,5361TK,5361TK,GRAVE,14,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Ganzenhorst,5361TL,5361TL,GRAVE,20,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Ganzenhorst,5361TM,5361TM,GRAVE,23,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Zwanenhorst,5361TN,5361TN,GRAVE,18,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Zwanenhorst,5361TP,5361TP,GRAVE,23,100.0,100.0,,G4,1762.13,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Zwanenhorst,5361TR,5361TR,GRAVE,26,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Ooievaarshorst,5361TS,5361TS,GRAVE,38,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Ooievaarshorst,5361TT,5361TT,GRAVE,22,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Ooievaarshorst,5361TV,5361TV,GRAVE,21,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Waterhoenhorst,5361TW,5361TW,GRAVE,16,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Kraanvogelhorst,5361TX,5361TX,GRAVE,17,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Meeuwenhorst,5361TZ,5361VA,GRAVE,12,100.0,100.0,,G4,2218.75,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Kooikersweg,5361VA,5363SJ,GRAVE,12,100.0,100.0,,G6,2815.75,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Heistraat,5363SJ,5363SL,VELP NB,10,100.0,100.0,,G6,2069.1,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Kranenhofscheweg,5363SL,5363SN,VELP NB,10,100.0,100.0,,G6,1390.25,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Voskeschedwarsstraat,5363SP,5363ST,VELP NB,13,100.0,100.0,,G4,2044.31,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Elftweg,5363SV,5363SW,VELP NB,12,100.0,91.67,,G4,3392.08,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Bosschebaan,5363SW,5363SX,VELP NB,15,100.0,100.0,,G6,3559.4,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Bosschebaan,5363SX,5363TB,VELP NB,25,100.0,100.0,,G6,3833.24,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Tolschestraat,5363TB,5363TC,VELP NB,25,100.0,100.0,,G6,1809.52,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Tolschestraat,5363TD,5363TE,VELP NB,36,100.0,100.0,,G4,1204.83,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Zaalheuvelweg,5363TE,5363TG,VELP NB,24,100.0,100.0,,G6,1493.96,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Zaalheuvelweg,5363TG,5363TH,VELP NB,15,100.0,100.0,,G6,1224.87,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Schotschestraat,5363TJ,5363TK,VELP NB,15,100.0,100.0,,G4,1726.33,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Grippensteinschestraat,5363TK,5363TL,VELP NB,10,100.0,100.0,,G6,2464.4,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Hoogveldscheweg,5363TM,5363TM,VELP NB,11,100.0,100.0,,G16,2001.27,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Hoogveldscheweg,5363TM,5363TP,VELP NB,19,100.0,94.74,,G6,2028.58,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Pastoriestraat,5363TP,5363TS,VELP NB,17,100.0,100.0,,G6,2373.53,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Hanenstraat,5363TS,5363TW,VELP NB,29,100.0,100.0,,G6,2248.86,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Bronkhorstweg,5363TW,5363TX,VELP NB,26,100.0,100.0,,G6,1812.5,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Bronkhorstweg,5363TX,5363TZ,VELP NB,11,100.0,100.0,,G6,1876.27,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Bronkhorstweg,5363TZ,5363VD,VELP NB,11,100.0,100.0,,G6,4967.55,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,De Eek,5363VD,5363VG,VELP NB,10,100.0,100.0,,G6,1451.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Hegveld,5363VH,5363VH,VELP NB,15,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Vetwei,5363VL,5363VL,VELP NB,17,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Vetwei,5363VL,5363VX,VELP NB,10,100.0,80.0,,G6,4266.3,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Garnizoenstraat,5363VX,5364NB,VELP NB,13,100.0,92.31,,G6,2506.54,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Schrijfakkerweg,5364NC,5364NC,ESCHAREN,11,100.0,100.0,,G10,1917.82,0.0,0.0
Endinet Oost Brabant NV,871718518003000340,Lageheiweg,5364ND,5364NE,ESCHAREN,12,100.0,100.0,,G10,3204.58,0.0,0.0
